reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOHa3e4CC_PvWeyhlV6QZV71cplOkMm5g840XD69C-qzcztPCYqJO4z1KPb6h3QntrZtKmne3d5jhdy7jpo,Jessica Ball,https://play-lh.googleusercontent.com/a/AATXAJyYvUxU68sJSJEwizk3jGwYlBP--VZCD655xGrH=mo,"Data is old and hasn't been updated. I dont trust that this would help keep me safe at ALL ETA: Added star because of the response from the developer, but data is still wrong. Michigan covid deaths specifically. When the average person can get accurate data by using a quick Google search, I would much rather be able to open my app and get all data available as ACCURATELY as possible.",2,8,1.2,3/1/2021 15:56,"Hi Jessica, thanks for the update & the extra star. We totally understand the need to receive everything you need from within the app. Currently, we are partnering with JHU & they are only updating the data twice a week. We are hopeful that this can be updated more frequently in a future release. This feedback has been shared with our team.",3/2/2021 15:52
gp:AOqpTOHBGfyHst1pea75_9W_2my_rakaz_7k8fbIgtNavxd7yJVGGOTFC05qTM7FnUWUP6E0cPAlIPpJYTa5CXI,Ben Lewis,https://play-lh.googleusercontent.com/a-/AOh14GhdH1uge3PM5MOP7THF5SkacfG9URwBoFU-tPIzQl4,"The government was able to track me everywhere I went, for ""safety"" 😉",2,1,1.3,5/27/2021 15:11,"Hi Ben, the app will never collect, track or store your location, GPS information, or personal information. Here is a link to how the app protects your privacy and data: https://www.michigan.gov/coronavirus/0,9753,7-406-99891_102592_102596---,00.html. No one will ever know your personal details unless you choose to share them.",5/27/2021 17:04
gp:AOqpTOGZvGzxO-VzU30hzAEQPQIGItmXZTZFGGNcn1Xle7c17bIXdtcm2vX16ZK3CEddmKXUZYPJXD0Q0OiCseg,Zamir,https://play-lh.googleusercontent.com/a-/AOh14GgDaqP7P-_o5fzg57h-N0vM4j4A-zUrDyzqJnKozQ,"Impossible to report a positive case without an 8 digit PIN. Calling the number provided just gave you the run around with multiple prompt options, none of which were to obtain a pin. Calling the local health department was just as big of a joke as none of the 3 people I spoke to, including a nurse on call, knew of a pin that I needed to report a case. What's the point of a tracking app if it's this difficult to report when you've had a positive test? Uninstalled this useless app!",1,22,1,1/4/2021 18:20,It's really important that we hear from you so we can troubleshoot this for you. Please reach out to our customer support team at mdhhs-micovidalert@michigan.gov with your specific local health department details so we can look into this further.,1/21/2021 15:03
gp:AOqpTOGIHs2VFu6nu0_8SyphwlSB1RChUc2Xj6vL_md0iJ3sfm05Ik8CvqpZv77iClOqA5AmEMFxs3XrZdvQJUU,Ryan,https://play-lh.googleusercontent.com/a-/AOh14GiHrbonA9lJSquWX_CdT6OWbsnghpUQBFZ9vGM-n1U,This app would be a great tool for reporting a result if it didn't require an hour on the phone with people who have no idea the app exists!,1,3,1.3,3/24/2021 18:01,"Good morning Ryan, Could you please share the County Health dept that you were dealing with? We want to follow up to get this resolved for you. You can also communicate with us via mdhhs-micovidalert@michigan.gov, if that's easier for you.",3/25/2021 14:39
gp:AOqpTOGMig8M9poq1J5sOiVyUzq92_ocJRtVDWx2lWbp0rIbHyU21y2T7yNstx3U4h5oUqhj3gVlWFoTD_5HfG8,Robert Levine,https://play-lh.googleusercontent.com/a/AATXAJzvm5h39UMAfd5EUDkJ1RZQBMgDDddICH2Lr2s7=mo,I am not sure how useful this app is. It does what is says it does - monitors for possible exposure to covid-19 virus. Please note that the new version corrected the problems with the prior version.,4,8,1.3,3/24/2021 14:44,"Good morning Robert, Thanks for the review and glad to hear that you're seeing exposure checks with the latest v1.3.",3/25/2021 14:40
gp:AOqpTOGLulvXelGjLU_mt2RXf172d51xPqZyqX3lDbJ_f2nhnhLv89sJ3SUGuVbQCZQZ2Zsq0W7F1EmzKb17tAI,Aaron Clark,https://play-lh.googleusercontent.com/a-/AOh14Gjza8LATX4DBaVtQuYTkk7kuK209cbEIxYRVEqooA,"I have had no issues and no interruption of updates. This is simple data recording, even if on your phone it doesn't say it has updated the data has been transmitted. End result you would still get notified.",5,9,1.3,3/9/2021 10:43,"Hi Aaron, thanks for the feedback. You are absolutely correct!",3/9/2021 15:34
gp:AOqpTOHQO-ELHRhG1rzS2eRzi54pX1wFTL-eBtqrRh5mZRuIuZtS7q9bGEDMUIOrJBEvAJ123A0d9ipLctUUOwg,Michael Ball,https://play-lh.googleusercontent.com/a-/AOh14GhyP-lVbfkWycfiKVJC8iKNAT-2nVj8_vHeV03O,What a joke. To report your positive test it says that the Health Department will contact every positive person and give you a code. Its been over 3 weeks since my positive test and no call from anyone. So how is it suppose to let people know if they have been exposed. Another waste of time by the state.,1,46,1.2,12/29/2020 5:38,"To get your PIN, call your local health department first. You can also request a PIN through the MI COVID-19 hotline by dialing 2-1-1 or 888-535-6136. https://www.michigan.gov/mdhhs/0,5885,7-339-73970_5461_74040---,00.html.",1/5/2021 21:12
gp:AOqpTOE2bWVPWfn3PZ2M4nZnC8Hhtumr40BHfgrRuhtiAyTKjGvE5sq96hD0nUT2iDnRqk4wjNC1Di-OXtBkW-c,Natalie M,https://play-lh.googleusercontent.com/a/AATXAJyrQhN5MIKKoEgAOV6vJw_4AQl4JeuEMe8vLPVA=mo,"My app hasn't checked for any exposures since Feb 6th. I don't have an update option, and all permissions are granted. Frustrating. - I tried to export and nothing happens on my end. I clicked ""export"" and I didn't have the option to view or email anything over.",2,3,1.3,3/13/2021 15:14,"Hi Natalie, was a log visible when you went into you exposure checks? If nothing displayed then you would not have the ability to send a log. Also, some phone manufacturers listed below prefer battery life over proper functionality of your apps. Please check: https://dontkillmyapp.com, & follow the instructions for your specific phone.",3/15/2021 15:30
gp:AOqpTOFF6jmTKbiFKIWy6Yno44x9dYYlWj4duFjwzDAiWhT0i8VHgnClQVaIY2dxSi8ZbQmaj7OfU4eGb_8x3J8,Amy Joel,https://play-lh.googleusercontent.com/a-/AOh14Ghb44F6qlUxQwy3bJXPY3_4LjV2c2eEZUj_PSQl7OA,Mine hasnt checked for exposures since march 30. I deleted and reinstalled but it didnt help. This makes the app pretty useless.,1,0,1.3,5/11/2021 20:15,"Hi Amy, sorry to hear this. Your LGE device’s battery management software may be cancelling background tasks created by the exposure notification system. We are continuing to research & work w/ Google to identify a solution. Please update settings at https://dontkillmyapp.com/. Email us mdhhs-micovidalert@michigan.gov if you need additional help.",5/13/2021 17:52
gp:AOqpTOGHgRR_pHi4I21IsHvnAycNkx1j8kMRJWvRj6tUc338AJyOpTXfUmNJT8HIYuM8IQOGhUr1NrUhiOYiU_A,Matt Lewicki,https://play-lh.googleusercontent.com/a/AATXAJxrzQDq8iT_OXqMOeNL_wYJXkulRmN6UAEmsyxt=mo,"Terrible design. I opened it, shows the last time it was checked was November 24th. Uninstalled and reinstalled still the same thing this time no last check showing. Find no way to check stats or anything.",1,17,1.2,1/11/2021 22:51,"Hi Matt, the newest version (1.3) of the MI COVID Alert app is available for download. This corrects issues you were having with Exposure Checks not updating regularly. Please uninstall the current version first & then install version 1.3. Remember that exposure checks may take up to 24 hours before they start to appear.",3/5/2021 20:09
gp:AOqpTOHJmwo6roRaXs3XOKGfsxPhSDDA2ybtDnQPzGVtWjZ8-nBMkSRY3KcTXV8ZjOeTtxawnE8Aj7sFn3721pg,TS Williams,https://play-lh.googleusercontent.com/a/AATXAJxZ-S3oinJ2brjkMfnAtt_Y5RLUJ1HC55DaSjOY=mo,"After a positive test, my partner contacted local health department and notified them, they didn't know anything MI COVID or a PIN. 3 days later a contact tracer called my partner to report a positive test, this tracer also claimed no knowledge of a PIN or the MI COVID app. It took another 68 hours for contact tracers to call me and let me know that I had been exposed (someone I share a bed with), I had been quarantining for 6 days at this point, app is good - MDHHS utilization terrible.",1,7,1.2,1/15/2021 16:35,So sorry to hear about the troubles you are experiencing with the app and receiving a PIN. Could you please provide the local health department info you were trying to contact for the PIN. Please provide this info to our customer support team at mdhhs-micovidalert@michigan.gov so we can troubleshoot this further.,1/21/2021 14:47
gp:AOqpTOE99eXI2mnqAeH24-kCt9YaGx49L_uh2B8D0wcj5oaLqHjI3czHwqbuFKfmbLgSTnutFa31Wuqzubf9vjI,Lauren F.,https://play-lh.googleusercontent.com/a-/AOh14Gg15WWsx2TPa1QPEXGKkuA5FLxrV_61jjPBtwGV0Q,"You have to keep Bluetooth on to recieve alerts?! No thank you, I'm uninstalling this Edit In response to the reply below: I still dont want to walk around with my bluetooth on all day. Thats not good for my battery or privacy.",3,4,1.3,3/10/2021 19:01,"The app uses Bluetooth low energy (LE) to estimate the distance & time between app users. Your phone's battery life should not be affected since this is the same technology used by smartwatches or wireless earphones. It's designed to be energy efficient. For privacy - https://www.michigan.gov/coronavirus/0,9753,7-406-99891_102592_102596---,00.html",3/11/2021 15:40
gp:AOqpTOHr8NkE_ds__88Os6AVseYX259Q7HMpglJCH9dbzXVEoZPRpZkow33h2Oydg_-lr2gmXjvgq0vpAI1ktaw,Brandy Harris,https://play-lh.googleusercontent.com/a/AATXAJzinGnRb5z_N8pi9eBqX6rKTp1C0DnCH9nh4k4H=mo,"GREAT!!!!!!! GOT MY FIRST INJECTION FROM TWO BEAUTIFUL NURSE'S AT BLUEWATER CONVENTION CENTER MARCH 2, 2021. HAD A COVID TEST MARCH 9, 2021 AND IT WAS NEGATIVE. I HAD THE SECOND INJECTION MARCH 30, 2021. NURSE'S FROM SCCHD GAVE ME THE INJECTIONS AND THEY WERE ABSOLUTELY WONDERFUL!!! THEY WERE CLEAN, THE PLACE CLEAN, A LADY WAS CONSTANTLY CLEANING, THEY WERE EXTREMELY KNOWLEDGEABLE ABOUT EVERYTHING. I WAS SO RELIEVED AND GRATEFUL TO THEM!!!!!!!!",5,2,1.3,4/2/2021 22:42,,
gp:AOqpTOEGaceXEkTg2K6MLk9y0jKTWvmSDemhAiDjEOmBRdz8o6bcvzCcVIhJeSrpJm6OdegVqEbLYFv87OcBRcg,S-P Townsend,https://play-lh.googleusercontent.com/a-/AOh14GgQoeT2t2mY7IXOj8_0303hQJhW71E53-ZZL77hXEo,"I haven't had any positive exposures according to the app, but how do I even know if anyone else is using it? I wish there was a way to tell if I've even come into contact with anyone who is actually USING the app. Just a count. I'm not asking for names or any other personal data. Without this count the results are meaningless.",2,0,1.3,4/18/2021 15:03,"Hi S-P, that is a common question. As of 4/4/21 we had over 308,116 Android downloads of the app. This is approx. 3% of the state population. When you add the Apple downloads of over 295,186 the total number of downloads are closer to 6% of the state population. We shared this request w/ the development team to look at as a feature in the future.",4/19/2021 19:29
gp:AOqpTOEcl6nnqr7P5cyKXzKSGWxFrYR6Mb4ww3ESclbkkQNxAN6vwLjfIyWjW1nXSE6ju-o9GqNHUQ5VETJXZf0,deb keeslar-Coker,https://play-lh.googleusercontent.com/a/AATXAJwyyQzV7JBqjzEZxApgmEgkmbb2jMGAIvYiunjF=mo,Can't get a pin even tho one was requested. Unable to use this app without pinpp,1,0,1.3,5/11/2021 23:55,"Hi Deb, we are truly sorry to hear about your experience trying to obtain a PIN. Can you email your specific local health department info, date of when this happened, etc., to our team at mdhhs-micovidalert@michigan.gov so we can investigate this further? Thank you for your help.",5/13/2021 17:50
gp:AOqpTOEpJ32Z8ocMw3z6u6E7ACcf0uGvMRV-bKXHc9gbOmf5_8Y7iKpW9GbOCtb6RPF0d3PglPddjo0ZhnWERYg,Andrew Pilkington,https://play-lh.googleusercontent.com/a-/AOh14GhH8HVmVL5QOh0gGNqJFRtud0OUhHFsVLub55O81A,The app does NOT update as it should! It unexpectedly will stop and the only alternative is to delete it and then reinstall it. I have done this 3x....,2,4,1.2,1/19/2021 13:05,"Hi Andrew, the newest version (1.3) of the MI COVID Alert app is available for download. This corrects issues you were having with Exposure Checks not updating regularly. Please uninstall the current version first & then install version 1.3. Remember that exposure checks may take up to 24 hours before they start to appear.",3/5/2021 20:05
gp:AOqpTOHlEXXiN4eIr4Bx8RRmv8AE9ZMDDuKiD9G7m2W1PAuUv7xVuIDIKouYpAsTB3hyrwflnp_1K6b2zirHUb4,The Sober One,https://play-lh.googleusercontent.com/a-/AOh14GhcwRl9IAXmZj1MlZD6fwu0j98R-XN0n7nVoeV5EzM,"I've had to reinstall this app on a few occasions. No it is still displaying last checked March 08, 2021.",2,3,1.3,3/17/2021 14:11,"Sorry for the issues, some manufacturers prefer battery life over proper functionality of your apps. Please check this link: https://dontkillmyapp.com, & follow the instructions for your Samsung phone. Some manufacturers disable apps if not used after a specific period of time. Let us know if this resolves issues with exposures not checking.",3/17/2021 14:46
gp:AOqpTOF62jq8ofkT5zksdF7dpwHqttGQSm3QqTOicu-dIMnND8hOEQUVCuqFN2BMNNuRPFZr_5a6Ulgshc6rRQo,Mason Eubank,https://play-lh.googleusercontent.com/a-/AOh14GiQ0qpUY7g9ocoHRWpM9ktiSTpy6GVwVPBQD6ikTA,Has not checked exposure since last update. Edit: after update still not checking.,1,0,1.3,4/5/2021 13:12,"Hi Mason, we understand how frustrating this issue is. Our understanding is that the device’s battery management software is cancelling background tasks created by the exposure notification system. We are continuing to research this & are working w/ Google to identify a solution. In the meantime you can update settings at https://dontkillmyapp.com.",4/5/2021 19:16
gp:AOqpTOEu3yBLuniKvb0yiucIgxlAmBNkCXxxslqiMzv-RE11PUMsMqAK4iAnptto65e3NQdt19Jz2wee0yB2njk,John Dotson,https://play-lh.googleusercontent.com/a/AATXAJz--5DBSPWfxL2ifJeI8G4Fy8YoKZ6TjeZOQn1a=mo,"Uninstalled APP. Hasn't updated in 3 weeks, even after installing the March 5 update that I see has been the response to everyone who has also reported it doesn't update. Simply don't waste your time with this APP.",1,296,1.3,3/6/2021 11:39,"Hi John, we've worked with Google on a solution for the past month that was released on Friday to resolve this issue. It looks like you have the new app installed. Unfortunately the app does not go back in time to look for past exposures after installing the new version. Remember exposure checks may take up to 24 hours before they start to appear.",3/8/2021 16:04
gp:AOqpTOHbqGeSFk4pr1haU_zmTTBlF_LL2N_DLmxyN2k0scL6Va-xjMIQAWD47Zg01oJ3niwG_QrT_JBCnDoTItE,Megan Oliver,https://play-lh.googleusercontent.com/a/AATXAJxDT9DfuqxFsTcAO2vG8golLpP89bjP2DmiM4-o=mo,Last checked for exposures back in March and it is now May. I see absolutely no point in having my phone put out info if it's not going to work.,1,0,1.3,5/4/2021 18:05,"Hi Megan, sorry to hear this. Your LGE device’s battery management software may be cancelling background tasks created by the exposure notification system. We are continuing to research & work w/ Google to identify a solution. Please update settings at https://dontkillmyapp.com/. Email us mdhhs-micovidalert@michigan.gov if you need additional help.",5/4/2021 17:58
gp:AOqpTOE1BUeFAYE3rmQ5B7NvEx-8er5loyMS9ULg-KoC2uQLpVzrOuKHW-xKo9bphXWNYhweCSwOle-TcCrvL3s,J Smith,https://play-lh.googleusercontent.com/a-/AOh14GjPpg5Fje7zugQWNMAu9V0O2JJpXwG-V9RhxUlZ,"It's not updating. Last exposure update was 12/24/20 and by 01/03/2021 the ""No exposure"" update was still on 12/24/20. Makes no sense to keep an app on my phone that is not keeping me posted of exposures.",1,9,1.2,1/5/2021 21:49,"Hello J, the newest version (1.3) of the MI COVID Alert app is available for download. This corrects issues you were having with Exposure Checks not updating regularly. Please uninstall the current version first & then install version 1.3. Remember that exposure checks may take up to 24 hours before they start to appear.",3/5/2021 20:12
gp:AOqpTOH1gttCWNPBXDUI7GwDgjAJIARpSThtPwa4Hz4N4FfdbMzbXSQndRn4EG1bky6hXU1tEI6ok1oNY2Qj-JA,Kyle Derply,https://play-lh.googleusercontent.com/a/AATXAJwhii-ilfkWbsUOyglngnq6qkX1E8h5Lu14UjtV=mo,It stopped checking for exposures on 1/3/21. My notifications are turned on and the app isn't affected by my phone's background app battery saver.,1,2,1.2,1/14/2021 13:24,"Hi Kyle, the newest version (1.3) of the MI COVID Alert app is available for download. This corrects issues you were having with Exposure Checks not updating regularly. Please uninstall the current version first & then install version 1.3. Remember that exposure checks may take up to 24 hours before they start to appear.",3/5/2021 20:07
gp:AOqpTOFTZAghf2oN6MR7P1KVoSDD32doSOBOYvxfdkRcpV4EmTm3sAB5qplDjyDhwRYfLwN1HthkcRbWo2YQH-I,Nate Herrema,https://play-lh.googleusercontent.com/a-/AOh14Gjcv7q37MFL_5-2hXmVwJ0vp0ewcMmlTMgTIMUZog,Doesnt track common cold and social delinquents. How is dictator Whitless suppose to monitor undesireables and political opponents with this?,1,1,1.3,5/14/2021 14:24,,
gp:AOqpTOFw3FrxEBNj4kq3wc5lP-IHWJ98WCIXXmJi8_lMh61-CsJgw1RynfhFkukVCNLGjmcttzYsGAPI1n4v7rM,Karen Maloney,https://play-lh.googleusercontent.com/a-/AOh14GhdAaiWa4mDB2Cd4Afhhfp1-FA3kMYUoljEVyqaEA,App wasn't updating at all but the developer contacted me and the fix he gave me worked!!! Now it updates every day,5,1,1.2,2/6/2021 18:25,"Hi Karen, the newest version (1.3) of the MI COVID Alert app is available for download. This corrects issues you were having with Exposure Checks not updating regularly. Please uninstall the current version first & then install version 1.3. Remember that exposure checks may take up to 24 hours before they start to appear.",3/5/2021 20:00
gp:AOqpTOG2isBwj2zYrWgVzBV4tr8z-uX7gGH-UwnbiCenCufAh5_mvVA_Aw7SZWbH95zpPy3tduS6NsgjkalvKIQ,Louisa Johnston,https://play-lh.googleusercontent.com/a/AATXAJxD0dkc_qUnOCKtKKaLtjsLb9JEEIysmlQEY-zt=mo,My app last exposure check was Dec 30 2020. I have my location and Bluetooth on. Not working..,3,3,1.2,1/9/2021 11:23,"Hi Louisa, the newest version (1.3) of the MI COVID Alert app is available for download. This corrects issues you were having with Exposure Checks not updating regularly. Please uninstall the current version first & then install version 1.3. Remember that exposure checks may take up to 24 hours before they start to appear.",3/5/2021 20:10
gp:AOqpTOHzj2u44oHxnfZHxCFikrNgHZ5IFqioJR0HsMUhkl0Sk5gvYIQt0mPLvuWiOr7B0IGJah4_DtI3wVu_byw,Mike,https://play-lh.googleusercontent.com/a-/AOh14GhrmXpJ3rJS_KElpWUkm4kirLOiV9Fz54MbFDO-_K4,Might work but having to call in to get a PIN is way too much effort. Literally nobody has time for that,3,1,1.2,1/21/2021 16:15,Please remember that obtaining the PIN is only necessary if you wish to share your positive test result and notify others and slow the spread of the virus. The application will notify you if someone you have come in contact with has tested positive and entered the PIN in the application.,1/25/2021 20:06
gp:AOqpTOHIGlH5ucMZOMjS1rVPwnnXabEXkqzfHw9tG-zKInuLI4IRbNMPQ1LqBpWSIp8JqiYpalFUB9akt42h96s,N K,https://play-lh.googleusercontent.com/a-/AOh14GglWpmbXA5LFqlwjoaOf9ICSAQSKPBFtLSTh3eU18c,This app is worthless. It hasn't checked for exposures since Jan 28.,1,0,1.3,4/18/2021 0:59,"Hi NK, sorry to hear that. Your Samsung device’s battery management software may be cancelling background tasks created by the exposure notification system. We are continuing to research & work w/ Google to identify a solution. Please update settings at https://dontkillmyapp.com/samsung. Email us mdhhs-micovidalert@michigan.gov if you need help.",4/19/2021 18:54
gp:AOqpTOH4_tVC_wcHs-OOCu_EIZ4dFQ9AnLEhbFGKKn9w9lvL7oEoZ7hSeW1b-rOKJnL1DCsB8Uj-fWYso-OmpR4,Eduardo Morales,https://play-lh.googleusercontent.com/a/AATXAJwC_XNeh7pO3W6Js0uDMNZeDxn878a9YbMZNMkG=mo,Stopped notifying me/updating alerts. Uninstalled app then reinstalled it. Alerts commenced once agai Have had first vaccine on 9th of January.,4,1,1.2,1/22/2021 18:08,"Hi Eduardo, the newest version (1.3) of the MI COVID Alert app is available for download. This corrects issues you were having with Exposure Checks not updating regularly. Please uninstall the current version first & then install version 1.3. Remember that exposure checks may take up to 24 hours before they start to appear.",3/5/2021 20:03
gp:AOqpTOHM3IYMXZLqODNylnWM5n5v65Qt8yGG0PsOOR1yDLz8o3t4sf-UKEutx37jpoj1nxoNwmZsaisOPd572As,Sherry Meier,https://play-lh.googleusercontent.com/a/AATXAJwsXWsI1XBglMWNBE_M1gThToE3JEe9Xy435G6j=mo,I've had it since it came out and it stuck on 1-12021 for the last time exposure check was done and it is turned on...,1,1,1.2,1/26/2021 14:32,"Hi Sherry, the newest version (1.3) of the MI COVID Alert app is available for download. This corrects issues you were having with Exposure Checks not updating regularly. Please uninstall the current version first & then install version 1.3. Remember that exposure checks may take up to 24 hours before they start to appear.",3/5/2021 20:02
gp:AOqpTOF6cZQRQRH10lHVQALGperAuAvUv0OOWvuxM_GYT5qLPn5kRMR6zXAzFj3jCQRSoQOzz1Eq1ldBph_9yNI,Heather Fisher,https://play-lh.googleusercontent.com/a/AATXAJxe3raobX11yIpeIfzSQpLd09X4DCv-anlwK5W2=mo,I checked all the things suggested in previous review replies and it still doesn't update. Not helpful if no manual check option.,1,2,1.2,2/14/2021 3:56,"Hi Heather, the newest version (1.3) of the MI COVID Alert app is available for download. This corrects issues you were having with Exposure Checks not updating regularly. Please uninstall the current version first & then install version 1.3. Remember that exposure checks may take up to 24 hours before they start to appear.",3/5/2021 19:58
gp:AOqpTOFwvIsgLbcjBWjvwDqweAdUoBokUZkUpsMXyou_iD927JWMCtZGEk2BP7RnSseTEK-MRjZAA--7p3Lwv8Y,Jocelyn Totz,https://play-lh.googleusercontent.com/a/AATXAJzkVRz3VDZdFkXMBmBYY4SDiCAmUztRC2a9djhM=mo,This is probably the best way to get information on whether you may have been exposed to the 22nd century plague - Sars COVID - 19. A must for all in this day and age. I applaud the creators of this app.,5,0,1.3,4/22/2021 12:25,Thank you for the kind words Jocelyn. Stay safe out there!,4/22/2021 14:14
gp:AOqpTOG5kt__YXssx_sp47WKTghh9XUOZxkwILGTCj2shSoVOHAKLEgvt80zv-ukjZWlwLg0TFBcmSN--efHIcw,Trajik,https://play-lh.googleusercontent.com/a-/AOh14Gi2c0M4huSOnAn5p-QuaVJGJge_JXdd5uUwG5IdsQ,"This app and any like it are leftist scare tactics. 100% propaganda and proof of the socialist/communist agenda and clearly government over reach. It's not about helping anyone or keeping anyone safe, it's about power and control. Everyone needs to delete this app now. Delete it faster than Google/ Michigan will delete this comment. How dare anyone think different or go against the globalist agenda.",1,0,1.3,4/24/2021 13:17,"Hi Trajik, MI COVID Alert is a free and easy-to-use mobile phone app that can alert you if you may have been in close contact with someone who has tested positive for COVID-19 and can advise you on what to do to protect yourself and others as well as alert other app users that you were in close contact with, if you test positive for coronavirus.",4/26/2021 15:09
gp:AOqpTOFC3w8_7WCwOsz9lAmUd3rPZ5JbdlpE6_WxQuwBsqS5cUMdGPCAwR5qS_vWQ1MB8MqIYQ_3kmn2wlrCIzs,William Sanderson,https://play-lh.googleusercontent.com/a/AATXAJxJnT3Aagb7AI_hgdafMCl2EcXWiu-4HEZLE278=mo,"10,000 downloads vs. 10 million Michigan population say 0.1% use the app. Nice idea, but pretty useless without people using it. False sense of security. Yeah, deleting this app. Excuse of wait till more people download it doesn't matter. Only 'updates possible exposurers' every 3 days at best. This is why it 1-free 2-from the state. Any private company couldn't do this, but put our state in control and it is now a joke. Save your electrons and battery.",1,29,1.2,2/2/2021 2:07,"Hi William, the newest version (1.3) of the MI COVID Alert app is available for download. This corrects issues you were having with Exposure Checks not updating regularly. Please uninstall the current version first & then install version 1.3. Remember that exposure checks may take up to 24 hours before they start to appear.",3/5/2021 20:01
gp:AOqpTOG45kxKgNH9pqcRiYoOtN92wHGC8fdxcJu1gTAPRFR8Q3AhmKyMHBWgRS1ynQzkgvEh30Q3UuzWTSLgV0w,LaTesha Rich,https://play-lh.googleusercontent.com/a/AATXAJxwOkh_lzm09admpbxh7ErJtyCCKcmnaunEnie2=mo,"Never alerted, and my own child tested positive",1,0,1.3,4/13/2021 11:39,"Hi LaTesha, we are so sorry to hear this. Did your child also have the MI COVID Alert app and entered their PIN they received from the local health department in the app? Please email our support team at MDHHS-MICOVIDAlert@michigan.gov if you wish to share the details so we can troubleshoot this further.",4/13/2021 15:37
gp:AOqpTOHBWWfY2A55EDPxD50vgBau3aS4aWnVLn755LwPcOZ13TpUramwLmzEG171YuU34S5UqyoWxtcezQd5n5Y,William Jasinski,https://play-lh.googleusercontent.com/a-/AOh14Gi0of79LFVbmhWWKL2SvKRTAyDxCFxf-kMLLwFUjwc,Haven't had a logged exposure check since Dec 27 with no way to refresh.,2,2,1.2,1/7/2021 14:37,"Hi William, the newest version (1.3) of the MI COVID Alert app is available for download. This corrects issues you were having with Exposure Checks not updating regularly. Please uninstall the current version first & then install version 1.3. Remember that exposure checks may take up to 24 hours before they start to appear.",3/5/2021 20:10
gp:AOqpTOErMyHyvGZhu8RNv4wCNjQ7U-MRa_j3q2Q-WXgg29rVRs8U9taxaN2LcsWOoRq3lALbdHrAQwWu2E6c56M,John Boston,https://play-lh.googleusercontent.com/a/AATXAJyIC2fND-c8z2f27vwTIK_h39rUF109dqp6hYqx=mo,I check everytime I go out. It makes me feel safe and secure.,5,0,1.3,4/28/2021 13:30,"Hi John, we're always working hard to improve the app. Thank you for your download and feedback. Stay well!
",4/28/2021 15:31
gp:AOqpTOF97iDDzsalpovj1SioxzRTHPuny5Z-xA6x1bwarS4Lp05sxVaT5MMZUoUdwhjCLWT8gi4nofP487hymUM,Fly_ona _Wall,https://play-lh.googleusercontent.com/a-/AOh14GiXnvnYmMJVWdV006_FPNa5Mafqvg3EaKcZ5MpkN6Q,Says -0- activity. Michigan in 7-10 days went uptic 53% in cases. We have the variant. Useless. Questions below presume I have pre-knowledge of 3 subjects. This is useless. ABSOLUTELY USELESS.,1,1,1.3,3/21/2021 17:53,"If you use the app you will be told if you may have been in close contact with another app user who has tested positive for coronavirus, be able to anonymously warn close contacts if you test positive for coronavirus, make contact tracing quicker for the health service, help map and predict the spread of the virus.",3/22/2021 14:50
gp:AOqpTOF5B95I70wqqefaxFIf0ik8qff4VY6WCZY7l-UrHxwOVlzYX5YgMNA80lhnKOA0m7l3vY2vtdPPeGHKowY,Michael Sanderson,https://play-lh.googleusercontent.com/a-/AOh14GgVBTZqF3HD8TDTF-tDR-qLifGeHWtJzAjgS155gw,Nothing but battery problems since installing.,1,1,1.3,3/22/2021 12:10,"Michael, using the app shouldn’t make a difference to your phone's battery life. The app uses Bluetooth Low Energy. This is the same technology used by smartwatches or wireless earphones. It's designed to be energy efficient. You can adjust your settings to prevent the app from being put to sleep: https://dontkillmyapp.com/samsung",3/22/2021 14:43
gp:AOqpTOFJKE1wx3Z4tALn0dxMnUB_8Ab128Enj4Ekwt8fVUSdspaVzaJh1BCX9bh_tDX1RvGqwWN9NnNmrxdVSa0,Keagan,https://play-lh.googleusercontent.com/a/AATXAJxKglBbgC_WIZmqDDszAOxVRDtjuLEZFfACPIsp=mo,"Just use the app. Would be nice if it showed number of other app users it's ""seen"" though, then I could be sure it's working",5,2,1.2,2/17/2021 13:13,Thanks for the positive review. That's a great idea! We will share this idea with our app development team to see if this could potentially be a future enhancement.,2/17/2021 15:37
gp:AOqpTOGaItIKYvsWlbCdSrfVcktaXfZ8TSjy2KBoC9gsOT7zmHbZfi6dfBo1ruGXeAkqJfiROw0iyfCJnMXiYxA,bruce houston,https://play-lh.googleusercontent.com/a/AATXAJyp388PovDAlS1O1kSVW06sd2JeCiteoNjE4vaA=mo,Shows zero cases at my location. When multiple people have died and 26 new cases in January alone. Totally useless!!!,1,2,1.2,2/5/2021 18:22,"Hi Bruce, can you please let us know which county you are located via the email we are using to troubleshoot issues mdhhs-micovidalert@michigan.gov. Stats are reported twice weekly from Johns Hopkins via the stats tab on the app. The following link provides updated data from the latest download from the last 24 hours. https://coronavirus.jhu.edu/",2/8/2021 15:50
