reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOH7lFUsprAPn3bZJk0_JxUTJNNEyeEm1Z-twUa2Xww-w7BkwZ_9dp-PjRKaO5rgSYkyNYCeBjFYnL3Gsu8,Gail Wright,https://play-lh.googleusercontent.com/a/AATXAJzNazrJ0-v-mO0pQWfk4iCksX3K8JWvJjmxfvnl=mo,"Worthless. I have been in bed sick, sick with Covid for a week. Still tells me no exposures detected. Getting ready to remove it.",1,3,1.6,3/11/2021 16:28,"Hi! Did you report your PIN in the SlowCOVIDNC app so others were informed of possible exposure? If a PIN is entered in the app and phones are spaced 6ft or less for at least 15 mins, then app users should receive an exposure notification. If that didn’t occur, please email NCHealthIT@dhhs.nc.gov so we can further troubleshoot. Thanks!",3/12/2021 13:52
gp:AOqpTOFNXsk4oISuQpgHz6sb7-KsGJW3tKZuAgg7fq01u-Q-ed4RxemcWXtsRdujT0MxNQ6oMUcwVEqZhk2CnJI,David Annis,https://play-lh.googleusercontent.com/a-/AOh14GgSMZf-9ZsE6ehWilNWlEUbYs2wNa5xvALfeNHnYw,"Stopped checking for exposure for over a month. ""Solution"" was to uninstall and reinstall the app.",1,4,1.6,2/10/2021 15:58,,
gp:AOqpTOEJQ4Ot-ehNGNAMrg60xKyeMWDNx7JNUobFy8Qxs5SlfGF3H7L5UcEUZ3QMs9XT4DT0p8kbAen2RL11pYc,Will,https://play-lh.googleusercontent.com/a-/AOh14Giyc0GDt7AZEKYElaghQKCpp1Npwt6xhsUltE2zmQ,It was a great idea but the pin access on the website didn't work.,1,3,1.4,1/15/2021 15:10,"Hi Will! You may obtain a PIN by contacting the CCNC call center at 844-628-7223 (opt. 9), via ncdhhs.gov/slowcovidncpin, or by calling your Local Health Department. Test results may take 24-hours to be submitted by the provider/lab and be received by the health department, so please try again the next day if your PIN isn't immediately available.",1/15/2021 20:26
gp:AOqpTOHFNK_Ad7TLPcBbzhtPuw3N1NHgHl_97PC8IAAeuZMxQ9tLTpeYJ2PRPy4WBHLBM1X8yVBuC5POmI5eKoc,Brock G,https://play-lh.googleusercontent.com/a-/AOh14Gj0mxM8QYNHAYlF7VLgZBEcODcQmcaL-3TwwbkQug,This app and program is a joke. I got tested positive for covid-19 but never received a code to put in the app. How is thia app supposed to help when no one even gets a code to enter. What a joke.,1,7,1.6,2/27/2021 1:09,"As testing has surged, many of the test providers are having delays in the data entry process. The PIN is generated immediately upon the lab report being received by the NCDHHS system. We are working with our partners to improve the process. If you continue having issues, please call our dedicated help line at 844-628-7223. Thanks for your support!",3/1/2021 13:15
gp:AOqpTOF4NKw7idPma9B5CZrg1EXl63hGdjhyjOvJQOBg6cqT5X61V4hJGgCk1Xk4GvbB9T12vA7N0PLnX3551m8,Tineesha Previlon,https://play-lh.googleusercontent.com/a-/AOh14GjQcHitF05eh2V_6HIOW7TROcqaa_9S7CS6A-hCFg,"Kool app! However, still trying to figure out how it exactly works 🤔. After careful review........ Now I see all 🇺🇲 States whom reported their results......TOTALLY AWESOME APP. LOVE 💘 IT!!!",5,5,1.6,1/26/2021 5:44,,
gp:AOqpTOF39rig9-_w9S6r5dB9ko_94C9lE45lGPzJHc5O-1DVns94ADuikbH7CyLV6Rv3rvAcRGQTnuExZvIKhs4,JP The IT guy,https://play-lh.googleusercontent.com/a-/AOh14Giwj6DmEIUToky4VKjaC2rgbCl2Bq9bjnaPK1J0Sg,"Works fine. However, the last check was on January 14, 2021, which was six weeks ago.",2,2,1.6,2/25/2021 17:35,Hello! We have worked with Google to address this issue and just released a new version of the app. Please update to the latest version of the app on the Play Store and make sure the exposure notifications are enabled. Thank you for your feedback and please email NCHealthIT@dhhs.nc.gov if you continue experiencing issues.,2/26/2021 13:59
gp:AOqpTOFfjsX6Kxhv-O2zQnr9IouxkJXTp2933hL0htLqazjLAT2IhIUfr74rm2xVPzXc4IPKB8uW_ytcdUlGJLY,Michele Stills Dana Leight,https://play-lh.googleusercontent.com/a-/AOh14GgoqTI0JdMQVzcUdMQyc2yNzEBkXBzKg-s1-gFP,"My SlowCOVIDNC app is working great now. Thank you Governor Cooper, Dr. Mandy Cohen, and everyone working to slow COVID in NC!",4,34,1.4,1/8/2021 18:13,"Hello! Your Google Play services may be out of date, try: 1. Uninstall SlowCOVIDNC 2. Open your phone's settings 3. Tap “Apps” (or “Apps & notifications”) and then “See all apps” 4. Scroll down and tap Google Play services 5. Scroll down and tap “App Details” 6. Tap Update or Install 7. Re-install SlowCOVIDNC Email us at NCHealthIT@dhhs.nc.gov.",10/5/2020 13:39
gp:AOqpTOEq8eYq3HhogKCNqEgL57xrdu8hTLW6smakiv0ztAcNpg6d58rjPw5Ny2y-gpsvWb-t_BV2wM9bM7lFez8,Eli Cole,https://play-lh.googleusercontent.com/a/AATXAJxlhkvptgls08Nn9iPzTjdJ22xQiFmSRV5UrTWB=mo,"I for one think it's a great idea; yes, it is a bit of a battery drain, but, c'mon people... Can we get our priorities in line please?",5,1,1.6,4/9/2021 12:16,,
gp:AOqpTOEwBv-Qrq39Q5Zvr8SdfqMd1imDdmPotYBy52zMJLzHG3EvmETs38PzqW40GTzOpwYKqkC8fvc6gRipiiM,Drew Maki,https://play-lh.googleusercontent.com/a-/AOh14GgKYbSweFP42IDvkQkmzQ8cJqXYs23pNKEhZTQCaL0,Will not allow me to setup a pin to share my test results. States that the last time it's checked my exposure was 2 months ago!,1,3,1.6,2/22/2021 21:54,"As testing has surged, many of the test providers are having delays in the data entry process. The PIN is generated immediately upon the lab report being received by the NCDHHS system. We are working with our partners to improve the process. If you continue having issues, please call our dedicated help line at 844-628-7223. Thanks for your support!",2/24/2021 13:23
gp:AOqpTOHRpw5PZ1Qnw8pg9jr-7gdwez1n_mqp6wBB53JCm4nXR5Qj1jOXiBF_nBoHdkHR6bxjXdodf7Y0zertPQw,Bryan Cockerham,https://play-lh.googleusercontent.com/a/AATXAJyTct5u3b2nq_YYiUECRtYMoCY-pKbZb688BHlm=mo,I just opened the app and saw that the last time it checked my exposure was 12/26. That's almost a month ago!,2,1,1.4,1/18/2021 20:20,"We escalated the issue you reported. Google recommended we update to the newest version of their Work Manager (released this month), which should help with background tasks stopping. We plan to release the update this week. If your phone is set to auto-update, you should receive the release this week. If not, you will want to update it manually.",1/19/2021 14:57
gp:AOqpTOG_xi6frEjrYmUwD87wok1_P6twEEKtwdh_5oPeGEKqMhVjsJ2xJDaq-eaDAVsTAf3mDvCnUolgvYomte4,Elizabeth Kline,https://play-lh.googleusercontent.com/a-/AOh14GgS6YRv-ed0RWil1ZjHdY9y7mfnjj25YcpNIVlFPeQ,Exposure last checked on 2/8. It is now 2/28. Exactly what is the usefulness of that? I am using the latest update.,1,5,1.6,2/28/2021 17:57,,
gp:AOqpTOEzxEmCnzbRNWTrWQn5XoJXG__s1m6wijznv2bva9ENLCAblnzdiSyRbdkn9qKpgVWykPmj7X9cYiwTCIY,David Komasara,https://play-lh.googleusercontent.com/a-/AOh14GjrVfTkahDsUONU0tBkLkk6uoNbtN1AWCMNAmjRvqM,So far so good. The more people that get this the better. Haven't noticed a battery drain.,5,3,1.4,1/8/2021 18:33,,
gp:AOqpTOFd6ZKYTurbiMStYhjRkYKMvj34UBxe0aTo_Vgrq-xqhV3LVYmjagSAZt5u_52Urp7AloeePvyJV-bbqow,Jonathan Wilson,https://play-lh.googleusercontent.com/a/AATXAJwd9F9sb7kBpMr9wdDBGwhXyQ4_pTnwU0NZoiqu=mo,"Statistics no longer working, back to political misrepresentation and hiding of details.",1,2,1.6,4/3/2021 13:00,"Hi Jonathan! Thanks for reaching out. Please clear the cache for the app: Settings > Apps > SlowCOVIDNC > Storage > Clear cache. If you continue to have issues, please email us at NCHealthIT@dhhs.nc.gov. Thanks!",4/6/2021 17:23
gp:AOqpTOGkebqEUshlfWm-fLVpm78LUueGItTjs2kcyAVQuqZ3S6DJfAJ8fdh32eN99oI_mgwzfzS7lJ13fGiTRRw,Jeffrey choir,https://play-lh.googleusercontent.com/a/AATXAJz9NN-ye7Bn6w1OMRMVMUW83MDp6813qsMM6C-7=mo,Its just nice to know that this app is there when you need it. Its gives you a sense of security.,5,3,1.6,1/25/2021 16:36,,
gp:AOqpTOFMJaTsLZWDYahdt5DTEmOzUNT7YRKWXaXbaIkVuXriLIegF7sS22V-BMJ8Tvca6Pu_c3EXfk0a3bDZVTw,Gail Posey,https://play-lh.googleusercontent.com/a/AATXAJzIka_Vz0I4B4Sy3oPhn5t48H-aJQJQkePraz1j=mo,"No information about notices, but it was unnecessarly difficult to update today.",1,1,1.6,1/25/2021 15:56,,
gp:AOqpTOF56ryxfzslzOE0AVMBMaESome0EeChH9YEEwO6KcTCkCXcd1WGH93nNbgKJAXFeZaFWH9a4klnNO2VjuI,Claudius O. Atkinson Sr.,https://play-lh.googleusercontent.com/a-/AOh14Gg0UXockgWMj5er9cHCc3KHl3ZoJMjD8ARmicCK,This comes in handy when it comes to finding out where to go and where not to go to catch covid-19,5,0,1.6,3/21/2021 10:58,,
gp:AOqpTOFNjXw_z3VcfDIjEpu0hk-7kEP8KyikZ4TIuRD7hP-BbL7E1_tZAspljcgiEIaGwjqAm9xh3-0Kox9PeRE,Jeremy Snyder,https://play-lh.googleusercontent.com/a-/AOh14Ghw4GBnHF-mc-_MJ3LL3XrQGMXwks8P9CiocISfYA,"Nice idea, but way too few total downloads to make the app effective.",3,2,1.6,3/29/2021 20:56,,
gp:AOqpTOHu9AveDhxs4BnlEkztTbPA6eTLqdcNgSexPT62Q43Chj1lKFwgQQeMx6K5TIr_Ui6zjNrOoCcnW-m7QdI,jay stewart,https://play-lh.googleusercontent.com/a/AATXAJwjtmJ1ykvaPlEmVKp87Nv4RceN28CICUdwwglp=mo,Ty! This makes me feel safer when I go out (what few times I do go out!),5,2,1.6,2/20/2021 5:00,,
gp:AOqpTOERv4QAngRkaX9M7olWtJ-5Ngn7Mpjun0LQQN5prWu90T9-mYeVNpU5v4Xgq8N3b6EOUM5D8G-FRp1LXlg,Sarah Bondurant,https://play-lh.googleusercontent.com/a-/AOh14GjXAIXFaJoJFsIJCw_bTB4ixnk244HsxBnAncut,Love this app keeps me updated daily without any effort from me,5,0,1.6,5/18/2021 0:07,,
gp:AOqpTOF_bGTysc2nL1bZbYlFtjDUaNNjGGEUR6eMpAYCNxZ3stgNAG_x22Opf_jIULs6dWttculhXgeDrxGJDmI,Maria Watson,https://play-lh.googleusercontent.com/a/AATXAJznNOYKJo-vMqCQM4WRLFqsAJdG5XELWx5z42We=mo,It isn't being used by everyone. So I was exposed by a nurse who was positive. I am immunosuppressed. I am a physician. I am around most of the time,3,0,1.6,1/26/2021 4:50,,
gp:AOqpTOHgvf05mS5GP4aCCymc5C2Cp6S8xoOsnue0il3ZIyHZcgQ1HQemiNV5ieidx17l0o1bDh-XZL2dPAFtdhI,Lisa Martin,https://play-lh.googleusercontent.com/a/AATXAJy7ODBbRzlK8KSx3wwOuu4rsg1iE3GLxZXwqInk=mo,I am a nurse and work in an emergency department. I have been exposed to covid multiple times per shift. This app says I've never been exposed. So it doesn't even deserve one star.,1,3,1.4,1/9/2021 13:08,"Thank you for downloading the app! SlowCOVIDNC notifies you if you have been in close contact (6 feet or less for 15 minutes or more) with someone who has shared a positive COVID-19 test result in the app. We are actively promoting adoption, but if people do not install the app and carry their phones with them, the app won't inform you of exposure.",1/11/2021 15:45
gp:AOqpTOFdNB05MnYZBjE8i8-fOdhCdOqNehbPDXY6_hwutoB2rp0QpuAIZdm-zTV0Sow9zhZcyWjSa-xuK7g9kwk,Jeremy Hart,https://play-lh.googleusercontent.com/a-/AOh14GgyhGjizg17WWPJx1G32H_SPqWYPBWvKQ6BIVFMkw,"My app says it hasn't checked for exposures since Jan 15, is this an issue with my phone or with the app?",1,2,1.6,2/9/2021 2:09,"Hi Jeremy! Please make sure you have the latest version of the app and the Google Play Store. To prevent the app from snoozing, open your phone’s Settings and go to Device Care > Battery > App power management > Apps that won't be put to sleep > and Add SlowCOVIDNC. If that doesn't work, please try uninstalling and re-installing the app. Thanks!",2/9/2021 18:05
gp:AOqpTOHY3V04-0P8rlIN4kbuqV7JGn3z9euFVfYs82gjG51-wMohXOhSArn364C-5ThYQKGGnKWpCWyhzRyjyKM,Beth Dimenstein,https://play-lh.googleusercontent.com/a/AATXAJzbw-aBuT_mBRMlOGwjhobXd6uav7KJlOCw2Ba5=mo,I know for a fact I've been exposed since this app was installed in my phone and I've never been notified. Luckily I'm smart enough to be tested,1,1,1.6,2/17/2021 3:31,"Hi, Beth! The app should provide you with an exposure notification if you and the person who tested positive had the app installed prior to them testing positive for COVID-19 and the phones were spaced 6ft or less for 15 mins. If this wasn't the case, please email us at NCHealthIT@dhhs.nc.gov to further escalate the issue. Thanks!",2/17/2021 13:38
gp:AOqpTOEIQv-_KNOnlyCIs-f0U6mi1MGmx3860egis2kmwa6IfUNNcuEuAVyLW10Wrui5zcNF7dhoVtoR3k4U2Ik,Tony G,https://play-lh.googleusercontent.com/a-/AOh14Ggi3Pahc0WlXi2D7FUUW_weA9lMp9Z3T9kfpnV_Lw,No use!.I had covid and couldn't even get a PIN when I talked to the trackers! Total waste of time and space.,1,0,,6/4/2021 11:53,,
gp:AOqpTOHglwuo4p-Jyl4S99WfqOdCExZnjB80u0x26jzl8NuCehP4SndnGm9Tkni7ygXMYsuSzP721ePP5dNQWUc,Cynthia Richardson Carr,https://play-lh.googleusercontent.com/a-/AOh14Girqj_lC5bK-uiUw26KqQq6c7XcVsLW4B5GqxfPqA,I think its wonderful but many people will not self report. That makes this useless,4,2,1.6,2/1/2021 0:00,,
gp:AOqpTOFo4GfjAmURlUi_D8X5esFXaCb7SA5JAeoaq4FQPMf1BNG5FcEkciB7JQja5ppuAjWY4VixHwFWFtMiIbE,Star Gazer Prime,https://play-lh.googleusercontent.com/a-/AOh14Ghs7Sfa3YkkXVJeQVmYdbsG_dsm2w20M9Z1czWXWA,"Don't trust this. I called my local health department to get tested, so I can have an official documentation of my clear infection. I was told that the test is supposed to be free, but that later charges aren't excluded from the realm of possibility. They said the test is just for jobs, and satisfying personal interest or fears. So no pin, and no way of alerting others I may have come in contact with. Way to go NC, you screw poor people again. What a surprise.",1,1,,1/29/2021 18:32,,
gp:AOqpTOFuj5nWp0bQxnys5AFVxA7pL5aE_40pp5t1tKd3UKsj_B4s7okt6nuHg6-sHhmDCsxtg-tIso2Hb8As2Ys,Daniel Fairchild,https://play-lh.googleusercontent.com/a-/AOh14Gjt0iFVh9jd7uRQs0Ee_sOo0oHWSzj3uPJkzcPuvg,"I had the app for a few months, but I never got a notification. Either COVID didn't exist where I was, or people are not using the app properly. Looking at the other reviews I'm going to go with people aren't using the app properly with no fault of their own. If it's difficult to get a pin on the app then people will be less likely to log their positive results.",2,0,,1/27/2021 16:45,,
gp:AOqpTOFYTp8j35TwUJFOhTHIVsPyWC2g_-RjQ7MkSm9nDFnczPkX3h_JlgR95zmw4O-kXyid7DiT4BXX9hpHVk4,Jim Dudley,https://play-lh.googleusercontent.com/a-/AOh14GjWOA2JPtXSwlVWE-_Q0KDQi6h9bzEAfE3N-Jb2,"5/15/21 My wife was tested positive a week ago, my whole family has the app running, no notifications. Tried to ""notify others"" but it has so many steps and is intentionally difficult to prevent misinformation to the point that when you're sick you give up. In the end, this app is worthless.",1,126,1.2,5/16/2021 12:35,"To escalate this issue, please email us at NCHealthIT@dhhs.nc.gov & send a screenshot of your phone with the app open showing the Exposure screen. The app should provide you with an exposure notification if you all had the app installed prior to your wife testing positive for COVID-19 & the phones were spaced 6ft or less for 15 mins. Thanks!",5/17/2021 13:09
gp:AOqpTOFN7tvd9J7R0ZFU3EauWuHMZTF7YIsUAVOi2IeFqveXYDVqitoC4YXwpFYcqatn1Oh0_TS8Cv-pQcLOit4,Al Klein,https://play-lh.googleusercontent.com/a-/AOh14GixtWXl7N_d6VXaBoK55TPnXzkU5oAzpdz5yF_x,"The app runs - so far, no notifications.",5,0,1.4,1/8/2021 21:50,,
gp:AOqpTOFBgDOz9woAyNlxBMP0SSxuMut_-g_5F8wvnfvnBmmnXJbvOVpMpuxmi1R7K3zvdzWyeFElTqgrLwcBAqE,Mary Kyle,https://play-lh.googleusercontent.com/a-/AOh14GhyNDjljVwLAf__ZH4bjB7aExr6MIb2hb7eR4_F6ho,"Although I am being very careful, and have not gotten notified of exposure, I am glad to have this out there.",5,0,1.4,1/8/2021 22:21,,
gp:AOqpTOGD-EQ-7qqsfFcgOmao3OaIGBi0P8pFRH-NW2WUAEb88GAJnd6Z6WIPSUs6cZju2VMn5v66HbIW-lUNjGo,Courtnaeus Schumanus,https://play-lh.googleusercontent.com/a/AATXAJwiQ8jNkvTkYsAimb3ULhHbmG918SE6JslaxeB5=mo,The app hasn't checked my exposure since dec 24th. Its now jan 24th. Seems pretty useless.,1,0,1.5,1/24/2021 21:39,"Hello! Open your phone’s Settings and go to Device Care > Battery > App power management > Apps that won't be put to sleep > and Add SlowCOVIDNC. Also, please update to the latest version of the app and Google Play Store. If that doesn’t work, please uninstall and reinstall the app. Please email NCHealthIT@dhhs.nc.gov if this doesn't help!",1/25/2021 16:14
gp:AOqpTOFeaS_A3fCdWvpKNBgArWPkLBBP6GrIxeupMMDhWgct-SMzygipdiFieuZyEhLjR7aIV02j5DOF7QmHyjQ,David,https://play-lh.googleusercontent.com/a/AATXAJybnZzplGL7dNKrfAaTS5f_ls6KHiLfDPo0JhZl=mo,Bluetooth requires the user to validate the authenticate the process between devices. Apps can't do that automatically because it would bypass bluetooth security/encryption. If you paired it to a device it would remember it and reconnect when near or on like bluetooth in a car that you allowed too.,1,1,,1/28/2021 17:20,,
gp:AOqpTOE4VImPI-BQZ1ADk2U6k1YPysgPRYQO_ziLBd_RVePBf1tJ_6bM1oeP_dMyc0b6fq6DR_R6Gm_WYOcdnMQ,R M,https://play-lh.googleusercontent.com/a/AATXAJwtZP2v1sB50uvvxQfcboNFKN7o8UT0z4oHZ9lH=mo,How did you find my phone to send this app notification? I see at least two violations of my privacy before even installing. Very bad.,1,3,1.6,2/26/2021 14:33,,
gp:AOqpTOG4aQZvEcZLiWRvMzJyROkPIkNm4ptylbzy8jcs-QPEgi-1TAYyn8aGvfPIqy-fsYczhCoyx2d9yNQ9q_M,Clara Wilkerson,https://play-lh.googleusercontent.com/a-/AOh14GgGTNPfgsUC2BFf5AQx8BcRdcF-vWF-tE2qvQgP,Thanks to this app to protect myself from other covid people. I have not experienced any exposure yet.,5,1,1.4,1/8/2021 22:54,,
gp:AOqpTOELVTnf7ogn2_bAG1YmCXpiALLqJnRrMcQPdVv-Y3q7D5ZIH_SOgPvdeY5tTwbGidbgi3MdkKllAUspshk,Vanessa Jenks,https://play-lh.googleusercontent.com/a-/AOh14GiBLsObZgkgrzWQpVVQxJmGgpLdKp4CBGQu7YRNMwc,"Not effective. I was knowingly around several people that tested positive (my husband, for example) and the app never picked up on any of it or notified me. And yes...they all reported their positives to the app.",1,1,,1/28/2021 0:48,"Hello! To escalate this issue, please email us at NCHealthIT@dhhs.nc.gov & send a screenshot of your phone with the app open showing the Exposure screen. The app should provide you with an exposure notification if you both had the app installed prior to them testing positive for COVID-19 & the phones were spaced 6ft or less for 15 mins. Thanks!",1/28/2021 13:14
gp:AOqpTOEv1BaPX30TaU35wggd2xO1vh5TSzXuvYIZG7tARz8CIm7L8I7OHsuwTNUhwyu7Pta_3ktXADZh6R1aw14,patricia phillips,https://play-lh.googleusercontent.com/a-/AOh14Gimx-sR1tNOEVzUIfBhZjepmh27IURYDM5UWYVwxAQ,Easy app is a little more sensitive security,5,0,1.5,1/24/2021 19:29,,
gp:AOqpTOGe1aiuA4ClR6SyhlVRRZtaDSEfLdl_p15um8-KDzMQhcUPsjWf7PFtEToYYN16QP_NtPsV7jKqomHEKAk,Christopher Setzer,https://play-lh.googleusercontent.com/a/AATXAJxXGwnIyEQhzz8b6sm_5IAH3Wtgyg2JbaVfSLWt=mo,"This is a great idea in theory. There's two major issues though; one being that the constant exchange of bluetooth info drains most peoples battery nearly three times as quickly as normal(when around a lot of people or actively using other bluetooth products), creating a situation im which the app won't help because people will be charging their phones and not have it on their person. The second is that it relies on people to do their civic duty and, well, that speaks for itself.",5,8,,10/25/2020 9:26,,
gp:AOqpTOE1NFkt6iO0b0-SOtSJ04IQytzSqPDvxqd8aQYOAbzL2htD-9fI2z57UnhdR8rb2mBt8GMQSNVSePbzRCs,Ray Philbrick,https://play-lh.googleusercontent.com/a-/AOh14GgcAvH6ktog0Ixl8ftaslhYxibj09ueTAs4mnFIUg,"resourse hog.. I've tried this app on at least 3 diff phones and i now have one of the best phones out there Samsung S20 Ultra 5G and it even bogs this phone down too. I noticed this problem specifically when trying to screen cast to my TV, which is something I do often when playing my drums to music. shut this app off.. problem solved..",1,7,1.2,12/19/2020 15:15,,
gp:AOqpTOHA_VmPEQUzmEqtsrRZP3p5BRtxskLBqs5pqnTCkt1lsIpnQS7eRIuQhMUH1UMUjmFsmKv0B3xWgzW4UxI,Peter P,https://play-lh.googleusercontent.com/a/AATXAJyqYARWRA-PgVtjLaSU983plHReYGX6obdvpJJa=mo,"We have had SlowCOVIDNC for a week now.  It was very easy to install and use. Since installing the app, we have not noticed any additional battery drain.  We don't understand why this app is not being used more widely. At this writing only about 10K+ have been downloaded in a state with a population of over 10M+.  Also, it might be nice if the app told you if you had contact with someone using the app (you could make the disclosure optional). Thanks for finally getting a COVID app out there.",5,248,1,9/28/2020 14:16,"Hi Peter, This is an interesting idea! For reasons of privacy and security, the app does not allow for this type of feature. Thanks for helping slow the spread of COVID-19 and promoting the adoption of this app!",9/28/2020 20:53
gp:AOqpTOGPVooykiDAhpRwwhtWKp0R4D1Qtco28WeoxW2-z3JJe1DiG9MYVSDy0aEvV7Rf1y4NqBxx4X6gCgBxiJI,Gloria Lewis,https://play-lh.googleusercontent.com/a-/AOh14GhMZ289oyZAm4Ec83Q5VGW7JgPhRsqkzWkIjNgsFQ,"I practice all the guidelines that is set .I stay home and have had no signs or symptoms of Covid-19 . A good move , heard about states that have this in place , everyone need to participate to help stop the spread of this disease , should have been done sooner .What is real or not, to update and not know why is useless .",5,7,1.3,1/8/2021 22:27,,
gp:AOqpTOFc1-zHdHWJh_Sw-DjxmUB0DgGLVtNsqGcdVqVLHZNqWIWisuP1XzOG0sb09dKrI0kyJXqIgdIV7xA8s60,Travis Oakley,https://play-lh.googleusercontent.com/a-/AOh14Gjthh-sQ6xXewLfK6MP70I3FfXOFBoZx4D5UH0gmQ,"I've been using this app since October. and I am very happy to not have heard any bad news... HOWEVER, I find it IMPOSSIBLE to beieve that with this huge outbreak and how contagious COVID is, and how I've been around tens of thousands of people, a I have had zero contacts? Seems odd.",5,0,,1/20/2021 1:26,,
gp:AOqpTOERQnORNNEn0y_R7E6Udhp6aXHdKFp4TU1zAWMYesLZ7RPDKF6oxSvRykxFf__zcpxLqd6AetskDYwP2xc,Kapev,https://play-lh.googleusercontent.com/a-/AOh14GhrkJKAYQiGbdr3Q6OTlNu7RWOczu52Gzi3MFLkmlk,This app is intended to help us know when we're exposed to Covoid so we can see a health professional.,5,0,1.5,1/19/2021 20:32,,
gp:AOqpTOHvgCtnlWKKF_X7MaEAVhHP4msygxW-M7N0iehU0PRDpc8t0B9r5IYmUbdGYcpNs8-6kX9AXsQ-TNcXDVM,David Burton,https://play-lh.googleusercontent.com/a-/AOh14GhhOuOZKSArFU5au461SdPQ3nZjn6cF24yFxeAk,"I installed it on my Samsung S5 (6.0.1 Marshmallow). I guess it's working, but it has a big flaw: it's a power hog. Until I installed SowCOVIDNC, my phone battery easily lasted a full day. Now I have to recharge by late-afternoon. That's a big problem. Can you please fix it? I'm not going to uninstall it, because it is important. I can live with the power drain, if I have to. But it sure would be a lot better if it didn't drain the battery so rapidly.",3,312,1.1,10/23/2020 20:36,"The app was tested extensively for battery life by Apple and Google, however if your experience is different, we’d like to dive deeper to find out why you are seeing a drain on your battery. Please email us at NCHealthIT@dhhs.nc.gov if you would like to move forward with this. Thank you for reporting this, David!",10/26/2020 15:43
gp:AOqpTOFNDgq8z3lrdkI6g74EnliDmcJTXBVs_zZ7FCnX3JVtrAQTVoPXykg3Mo5M-6pLa1iwaj9IQZECElwYJ6o,Tbird 66,https://play-lh.googleusercontent.com/a/AATXAJyfehwYl7ZvSyofEnnkNyccCeSPjMpxoGxL38-p=mo,"I got a canned response from the developers saying yes it uses battery but not much. You are wrong. My phone needed 3x the charging. For the 3 days I had it installed. I wish it worked as they say. I installed this thinking it would help. But can't keep using it. My battery died remarkably fast. Had I gone out more I would have been without a phone, and then the app can't work with a dead phone.",1,12,,10/12/2020 17:07,"The app was tested extensively for battery life by Apple and Google, however if your experience is different, we’d like to dive deeper to find out why you are seeing a drain on your battery. Please email us at NCHealthIT@dhhs.nc.gov if you would like to move forward with this. Thank you for reporting this issue, Tbird 66.",10/13/2020 13:14
gp:AOqpTOELgG-pFkqSQpr8hdN5AWMi64a0yuWbEgorKIz7pShsvmgfooLfArjBluR0Fo5epmUYOvEMG6OhVcE1NJk,D Mac,https://play-lh.googleusercontent.com/a-/AOh14GiLzJeSaO8Ak5GxnthasNOP_e_gFVk9u_WQzs5sqQ,Having bluetooth on all the time absolutely destroys my battery life. I like the idea of the app but it relies on people to have the app on their phone and self report if they've been sick or not. Only 100k downloads. NC has like 10 million people... Thats like 0.01% of the population have the app. Whats the point? And you could have asymptomatic people all around you. This app should be advertised. How are people supposed to know about it?,1,5,,11/26/2020 5:57,,
gp:AOqpTOHdxVplzlLrIUuj6RR824LobOEzatGaZ6ijmjFq7EXW2BcInITc9vJrDzmr1DNb2C76F6LdPOnlL0zx5e4,Bill,https://play-lh.googleusercontent.com/a-/AOh14GiWMGMQc0aXa3NdefsypUcbadbn9Pwx2zKQ43dB,"Yall, there is no location tracking in this app. Think of it like a game of tag: You know who tagged you, they know who tagged them, etc. Together that creates one big web of connection without any location tracking. It's also built with a Google/Apple system which disallows random data to be sent or received. PS. Both Republicans and Democrats support this app. If you want businesses and schools reopened, then download the app, slow the virus spread, and let's get our economy back on track.",5,15,,9/25/2020 14:09,,
gp:AOqpTOHb5ECzaxmOSRxQ2ztAAqw2qm_KqkAAbAKmq0kHCOlCj1IWHIviSCkMn7DQqjyqSS-6zQ-TdVVoBqejzNM,Dawn Bouch,https://play-lh.googleusercontent.com/a-/AOh14GhpvBt7Z04Ie6s4o-jR157_hx7_xqMvrKfFRKFK6g,It's wonderful that this app even exists. I have been sick and have trouble breathing and no appetite and fever etc on and on for a little under a week but since I wasn't or didn't feel like I was in immediate danger which I have had periods of not really being able to breathe very well I was not going to be tested but because of this app I am going to be tested so that my number gets counted. Your state needs these numbers in order to accurately know where they stand in this pandemic.,5,106,1.1,10/9/2020 15:17,,
gp:AOqpTOHCijNBbI9BesyfkfewnXIT-xtUPTGxlaH9Qrkm302CBITR-1z6vGTiBf590WDcL8AMQzS1rfzoCMMLJGI,Christy Bridges,https://play-lh.googleusercontent.com/a-/AOh14Gjq3_sCQQx2ZPk4L69O9FRS6OiyTMfd0Sj2Ff5d,"Happy to have this app. It was working fine for about a week. I could see that it was checking for exposures multiple times per day. Since 11/20, however, it has not checked for exposures. I tried uninstalling and reinstalling but still not reporting that it is checking for exposures. All settings seem correct. I have a google pixel 4a.",3,112,1.2,11/25/2020 0:23,"Thank you for your feedback. We have worked with the team to resolve any delays with exposure notifications. SlowCOVIDNC uses the National Key Server, allowing exchange of anonymous tokens with other states. There are 15 states in production, with an additional 4 in pilot to join this collaborative effort as of Dec. 1, 2020.",12/1/2020 17:34
