reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEibGLas2ulfFvDkIELkOsDTaOmPVRMZ1VE86GxZVGhNYf8YygPhoGpKNRDHOLcz1onj4QOe7DRNYco,William Justus,https://play-lh.googleusercontent.com/a/AATXAJyLAydBsm_Spr6MxF7nyeXJs9z0HHNoH3D391_8=mo,The app does not install at all. Please fix it so more people can use this tool to keep our state virus free.,1,0,,1/6/2021 18:06,,
gp:AOqpTOHBc069wMOvS0A2hYW9tvWU0mfue-QCqMLNLJiHqMF3C6Oby0wW6SkQ405I1lnUdfIbTLbcHLAyxnP4,I J,https://play-lh.googleusercontent.com/a-/AOh14GiLevn3grzRCVjuZqSORGf7StDzdON08zldv_AFZA,"Great idea, but I have no idea what is or where to find a verification code",3,2,minted141008,1/4/2021 0:13,,
gp:AOqpTOEZ9PSUMypFP02m_CX54UKpnzv89Y7KJmgL-IdcYaU1eFrNSdhmDx4EWTcdVY_DRNk7YwrbHuiqUgeL,Darrell Bue,https://play-lh.googleusercontent.com/a-/AOh14GjaDFGmo8mdf8rQ8Hx45PeU7gKx27Y-wgWOT7Vd,I love it so much thaks for the app,5,0,minted160005,4/2/2021 21:51,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",4/6/2021 19:43
gp:AOqpTOGXSBae_EpyFPuijy6Cq6HnxojfuIfyRcyYVdskPM2ohGa5SddyhHxA4zReB8p0lDKKCv_Zn3IfHVFV,dat heat,https://play-lh.googleusercontent.com/a/AATXAJxvsH_0_48PNrgiOS9RYy3wFTK6LZSfARyrljMX=mo,"Developer has a Gmail account, do not trust this application. Uninstall.",1,44,minted141003,12/24/2020 18:38,"The Play Store Developer Contact for this app was provided to us by staff at Google.
",1/17/2021 20:12
gp:AOqpTOEGhfY-Rq-tX4S5L8kSWu9mDYSlrGLYvo0cu_xXZGa3xxmNYzceKY2H7E_gHVs4Q16QhUOvzNiB2WZm,Dougie Cyanide,https://play-lh.googleusercontent.com/a-/AOh14GivjxHpeIVJ4f38IZl_YDdsBWsJ8pQlQ6BdT7TsTic,People who care about the health and well-being of others will download this app.,5,16,minted141003,12/24/2020 0:43,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",1/17/2021 20:44
gp:AOqpTOHhXFX-0zp-8zPbZm6b3FG1hHjjdfeoM_fV66dbkEWrH84sV-L0nyRvJUn_fRUn_sTSR8ofYsal2KwQ,William Robert Hargett,https://play-lh.googleusercontent.com/a-/AOh14GgmGeI7TZE5FzQiNKl-Pk5moQjLJbkBO_AcjEvG-Q,I got on here and have not received any info from you about the covid19 issues in 53587.,2,2,minted141008,1/10/2021 13:05,,
gp:AOqpTOGFxTwkglqYfQflrCiFTUMlr3hjyCjgHScXZW3bY1GoGSanQ__gzrCtgth4NqZm7m2dLQ9cXjHcwg7P,Lee Teasley,https://play-lh.googleusercontent.com/a-/AOh14GjlPpZSet8MHTRWBL4EfVtHbjZrArm0wJsA0L845w,"3 coworkers have been diagnosed with COVID, app said nothing.",1,0,minted700013,5/3/2021 23:33,,
gp:AOqpTOF-rDgl3jL_jWKqGhBaAcM3noUM_tl9KbhKUI6zLyZBcIm_gsxDiwgJoeoB8VcGXBwatF7T5QLmTpl4,Barbara Grieb,https://play-lh.googleusercontent.com/a/AATXAJyP64923RASNUnBOGLiJIYGmcMc-Go9ZdkAJx19=mo,It gave me accurate feedback.,5,0,minted141008,1/8/2021 20:03,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",1/17/2021 20:48
gp:AOqpTOEOOur7yn9KkYogYmn_JvhL6pso6i3GeWvPWb8Lrlqkj0NMK9uocQyQrVMHC0qqxENzMfT0KrjOCubk,Debra McMannes,https://play-lh.googleusercontent.com/a/AATXAJysv4RLOBuxKSI6TFQWOk8RItbt-PgYuD6Xejme=mo,Easy download. Let's pray it works,5,6,minted141003,12/24/2020 11:13,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",1/17/2021 20:46
gp:AOqpTOGsri2inCLg4u-uVe8Hk89lPPGnAduK2ZflkR-ZEwXAX1Th3bvsVlOCvorbg9mVSDGPiPnzujAcPGQB,jason keveloh,https://play-lh.googleusercontent.com/a/AATXAJxLwrQreVj1Y-FukJZqIZersgorbWdSSh4kFryr=mo,More government overreach. How much does Evers and Genrich want to intrude into our lives,1,0,minted160017,4/25/2021 1:46,,
gp:AOqpTOHUz3LA3ZRq5IVYZFuyYXTXfcrZQM5oKgfqOZyg4Cy8lXm_4JYUIgLBB34IsvAGzK2EyGIAEYHts7cB,John Maack,https://play-lh.googleusercontent.com/a-/AOh14Gj3GLlMHlwbjMTZJ9OOKlIjKcpG2h8mSLrqfBbe,This is only just now being released? Finally.,5,7,minted141003,12/24/2020 14:37,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",1/17/2021 20:43
gp:AOqpTOHKEX0ArUZLKFGUT8tPhCuoHTsGuxg8JiPVqdZBo70P-O2AuJ8KqBKvKKiaNfTTfOYAerg534kqZfIQ,john robinson,https://play-lh.googleusercontent.com/a-/AOh14GgUd8Bp8DxaQ4VNywDfuNmZyEOwraWIlvUPj0zL5w,This App Is stupid even tho I Did not install it everytime i search these Stupid Waste of time apps are herw what the heck man!?,1,0,,2/10/2021 20:53,,
gp:AOqpTOH1-FU0JWQsby-lRxS2W4Dj7Yd9axYfUJMjWqGCnZ0V2Z0nDQdxNQGF6mlRPIMpTiELIqLtQjPkc9vW,Anthony STACK,https://play-lh.googleusercontent.com/a-/AOh14GiN44F5WzRd-NxesxYETlcHmYMjQ1kls05T7elt,Doesn't work at all,1,0,,3/21/2021 2:22,,
gp:AOqpTOEouE8T0WhuFqL9H1BqEdmZ-03aoGSY5zW4_YtNx_7ylQRr8O1pX2gBFk0QdudG_In8S7BPgDpi0bfP,Eric Grimes,https://play-lh.googleusercontent.com/a-/AOh14GhRFRzgTbWGGAs4q7VT1yqPJyifhXb3OIQMZw2o7Q,Don't know if it works!? 🤔,5,3,minted141008,12/28/2020 19:51,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",1/17/2021 20:47
gp:AOqpTOGBTGz6jC7RIxX0WH2G6icyuZBThLLcUoprCp9xp92DaiIcEqVzUbCXKWMVZ6NSSf-iVJ3KRy6VK6bf,Tom Johnston,https://play-lh.googleusercontent.com/a/AATXAJxXpCDQeRD9FiQOFQC9TQTelVLGHKQ7EZqFFj6x=mo,"I wear a mask because I am a patriot and I care about all lives. Historically Americans provide aid globally for weak and vulnerable, its about time we put America first. Wear your mask. I downloaded this app because I am a patriot and I care about all lives. Using this app may provide valuable exposure information. It will give information to help people know to get tested, to quarantine, or to seek treatment. 2 small steps can save the lives of the vulnerable. That IS the America way!",5,4,minted141008,12/30/2020 14:53,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",1/17/2021 20:47
gp:AOqpTOFcTT9luMFQydHbpnncCyD497kCw4kTSWm3MCBI4D07OYxdukAoYLKn0rjj6sEwiNA2ne-J697M6x1T,Radar .V,https://play-lh.googleusercontent.com/a/AATXAJwfAdU66qJbpdoOV9yjOGmXeIFAjZc6FjvnFVcn=mo,Hoping more people will install this.,5,9,minted141003,12/24/2020 20:32,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",1/17/2021 20:44
gp:AOqpTOEWvfOCwc-Z15njJ9ZIgxOAPRi_rtvWlvSERZK5YXlpsWXLdf_WVuGOzmSpfxL2RzDrws68-l7YTWb9,James Neal,https://play-lh.googleusercontent.com/a-/AOh14Ggcgq4JDpbK5tJ544XX4sPoT2iMiDUZpmaMTbye,Took long enough,5,3,minted141008,12/31/2020 13:12,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",1/17/2021 20:47
gp:AOqpTOERO-6UwJ65Fkpp7-DkNlBoG_Smmy1WZhLlKqmEU5eXycYCILF4YwyGktsz-XEwSo41uy6OclQ4xG5F,Jelayne Underwood,https://play-lh.googleusercontent.com/a/AATXAJxDENoFnaGDCwt-JRCJdEDtgQS-WLkji5BB485z=mo,I am positive for covid. It wants a code but don't tell me how to get code,3,0,minted151008,3/3/2021 4:31,You can call the Wisconsin Exposure Notification Support team at 833-941-1652 to assist you with a verification code.,3/16/2021 16:58
gp:AOqpTOG7JsiBfw1B4MRutzT48-BpvAyCJ_WySeeJUDgAzW8tZG-cYqAZd_dqjLcvrF86z-av_JzjXPj7Ssor,Kim P,https://play-lh.googleusercontent.com/a-/AOh14GiO6VNZFAUB096DG_1uLy0ovj27Kkavo3-RiwJ3Ow,Thanks for making this app!!! Keep WI safe!!!,5,12,,12/24/2020 0:47,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",1/17/2021 20:44
gp:AOqpTOEkwDSKUF0ZeqHRUfOpCnGYTJd02dk4v4cnf5PZbqeTKzbYvCXshdZlWhMfq_fKPQUpicrABvUAfV6D,Dianne Bindl,https://play-lh.googleusercontent.com/a/AATXAJxXpTBl-YwJSEesPW5a7qns3oQsv0AirUKMN8eR=mo,Never worked not once!,1,1,,1/17/2021 0:41,,
gp:AOqpTOESo63UdUdFlBNwPzSLIVH4KqU23CNasoFP1FWnPZNReshTyPUj0i5Qv1eKkwkZbzHV2Oy_8dGeNwb1,Patrick Hughes,https://play-lh.googleusercontent.com/a-/AOh14GhqZGFzB_F4w_JRf2DXrEy2UzLXYwlFA-jg1z8JHw,How does this app test me for covid? Do I hold it under my nose or what?,5,9,minted141003,12/24/2020 15:34,,
gp:AOqpTOG5KaO8neOa8u_UK6AXSNfYWYcEikXK4gqglQDrwlspMQkic_oBiO52Fi_9ChT-y7Rm-_svMmOPK98-,Eugene Y,https://play-lh.googleusercontent.com/a-/AOh14GjIzD75k8dyRvkLro34R3SqdlJRB0u8xOCBSSN7WA,Do not install this spyware,1,19,,12/27/2020 4:56,"WI Exposure Notification uses Bluetooth Low Energy technology to identify and notify close contacts.Bluetooth signals are randomly assigned to your phone and change every 15–20 minutes. The app does not gather or store any of your personal information or remember your location.
",1/17/2021 20:33
gp:AOqpTOGipfbEMoWqFUX2_9-mPjdW9GGADe6iNeuc8QDwmsrYWSL5gaqrIfEIP_BXvYKRYWg9ooAESLKRKGKQ,Kurt Stricker,https://play-lh.googleusercontent.com/a-/AOh14Gjzq0SA53OhbMasrnc5COQvyvSpchqUoPw61A4mKBg,didn't find this too useful,1,1,,1/12/2021 2:58,,
gp:AOqpTOGI2jFDEo4WMWSfIs0VJ6nRFqLTSLDAsrCLM9_PP_fg8CiRvdsZiodldVCTf-A4YxSeJg5OV9eNfkHZ,Elizabeth W,https://play-lh.googleusercontent.com/a/AATXAJzNyNYVCpS8K6siytDRK-nhVoNVAQAgqrSp_8N3=mo,Haven't been notified that I have been exposed... so no way of knowing,3,2,minted141003,12/28/2020 20:40,,
gp:AOqpTOHDITZK8oahQJLswZkRdDmUeXWepk_vyYRxXCrbu9wXKpgS_QWRmSsNLgpYreVoRCdPYqW8ccCbe_Pa,Kelsey Biesek,https://play-lh.googleusercontent.com/a/AATXAJyOK6MMqkul95IOycewL3HNdI-yN42Ykgu7vBpu=mo,So glad to have this!,5,3,minted141008,12/29/2020 15:11,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",1/17/2021 20:48
gp:AOqpTOGVTQ8BkhMAepvIDuF5ofFmhcpmd0DQfUhPYNUkI6YoBWFv1QYr_yHMxWshtPCKoPGq4kbEPXdWLqy6,Michelle Nunnery,https://play-lh.googleusercontent.com/a-/AOh14Gie8Xn_kLQ818H6fRYqhXBI_cQ4vS9Gov-VUPfK,I like this spp.,5,0,minted142004,1/26/2021 23:35,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",1/26/2021 20:49
gp:AOqpTOFCJuNNvjrLV9bebA2vvdiBP26p0wuNfgoNMBYpwtMwMmmdLlnIGl2Hl2SKofdR1a22Jtsm9l_8Bl2k,Marie Quarberg,https://play-lh.googleusercontent.com/a/AATXAJx1uw1Z95MF7QB53c3xXowIOawHgMoxOcTDrjq_=mo,I don't know yet as I just started on the app.,5,2,minted141003,12/26/2020 23:29,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",1/17/2021 20:47
gp:AOqpTOE2Za5ehpHJet0zysUzIAq9pwXZMiICTqmyYb2tv9coUWBmVnAfwu47pN44_Zx0lqBit49STUUXnO5c,Alison's life,https://play-lh.googleusercontent.com/a/AATXAJxaWc_SaTSWdtfrkHekQwI6vQtcuQY0dyBJNSCK=mo,Waste of time,1,23,,12/26/2020 13:44,"The WI Exposure Notification app is another tool that can hopefully slow the spread of the COVID-19 virus.
",1/17/2021 20:24
gp:AOqpTOHPXKb4bHH3bgsBToABS9OiSsW82igewDyUF6YELzwTxyLYierJyYoXoqF2O5BOOlvSjjawf_Dgm_Zo,Ian Graves,https://play-lh.googleusercontent.com/a-/AOh14GjZmul7L-OcPdCMgZemNJMneDfTaP_coPwqXHqhMA,Good,5,0,minted810004,6/1/2021 13:48,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",6/1/2021 17:53
gp:AOqpTOH58fKTMQlay71F-6E6UY7MDTvQTBbsSlTfI-wWV8BgzvBXzGcAfZdeD2F7u63q3cTtkm9kIwzIfyEI,Cyan And Friends YT,https://play-lh.googleusercontent.com/a-/AOh14GjVq4DbhQFw_tFsgF1DMr4x5riQJPc9iU1kKsxi,Tie,3,0,,6/4/2021 21:30,"Thank you for the review, and for using WI Exposure Notification. Together, we can stop the spread of COVID-19 in Wisconsin.",6/7/2021 16:41
gp:AOqpTOH-tuZCw8GTTu2Yl3yJUSQZ_nMbFnEjT9zZ5q4JEFTT2UbcCtHDmM1Njekue9yAbUKtsklE_lJsJl1p,Mary Shemon,https://play-lh.googleusercontent.com/a-/AOh14GjsPdKrsG6WpniwdEn7hgLIvOLAR20h7fhTWSSu,Stinks,1,2,,3/31/2021 4:08,,
